# index, meta, _pos
13695,http://www.google.com/intl/xx-elmer/sitemap.html,"array([ -2.49275893, -10.81306748])"
13696,http://www.google.com/intl/xx-elmer/press/testimonials.html,"array([ -2.67655089, -11.24546653])"
13697,http://www.google.com/intl/xx-elmer/corporate/address.html,"array([ -3.39481651, -11.35831893])"
13698,http://www.google.com/intl/xx-elmer/corporate/business.html,"array([ -3.31756207, -11.2583732 ])"
13699,http://www.google.com/intl/xx-elmer/corporate/culture.html,"array([ -3.36569676, -11.24081813])"
13700,http://www.google.com/intl/xx-elmer/corporate/execs.html,"array([ -3.1276769 , -11.30216331])"
13701,http://www.google.com/intl/xx-elmer/corporate/facts.html,"array([ -3.23154939, -11.20984246])"
13702,http://www.google.com/intl/xx-elmer/corporate/features.html,"array([ -3.33869277, -11.38827044])"
13703,http://www.google.com/intl/xx-elmer/corporate/history.html,"array([ -3.08186943, -11.08625758])"
13704,http://www.google.com/intl/xx-elmer/corporate/nopopupads.html,"array([ -3.30087522, -11.18776549])"
13705,http://www.google.com/intl/xx-elmer/corporate/software_principles.html,"array([ -3.10628386, -11.27544408])"
13706,http://www.google.com/intl/xx-elmer/corporate/tech.html,"array([ -3.19922423, -11.12340116])"
13707,http://www.google.com/intl/xx-elmer/corporate/tenthings.html,"array([ -3.28777677, -11.26830887])"
13708,http://www.google.com/intl/xx-elmer/corporate/mather_bio.html,"array([ -3.53822176, -11.34632932])"
13709,http://www.google.com/intl/xx-elmer/press/pressrel/ceo.html,"array([ -2.77134888, -11.00759747])"
13710,http://www.google.com/intl/xx-elmer/customlogos.html,"array([ -1.54751639, -10.88523578])"
13711,http://www.google.com/intl/xx-elmer/stickers.html,"array([ -1.61405403, -10.91297542])"
13712,http://www.google.com/intl/xx-elmer/doodle.html,"array([ -0.98628753, -10.91038534])"
13713,http://www.google.com/intl/xx-elmer/doodle11.html,"array([ -1.10165349, -10.82379399])"
13714,http://www.google.com/intl/xx-elmer/doodle3.html,"array([ -1.57299381, -11.5275988 ])"
13715,http://www.google.com/intl/xx-elmer/doodle4.html,"array([ -1.03791383, -10.73295485])"
13716,http://www.google.com/intl/xx-elmer/faq_freewebsearch.html,"array([ -2.27235552, -11.30627967])"
13717,http://www.google.com/intl/xx-elmer/searchcode.html,"array([ -2.2447984 , -11.35931819])"
13718,http://www.google.com/intl/xx-elmer/services/websearch.html,"array([ -2.2274403 , -11.14534083])"
13719,http://www.google.com/intl/xx-elmer/faq_silvergold.html,"array([ -2.22777304, -11.20555423])"
13720,http://www.google.com/intl/xx-elmer/heart/credit01.html,"array([ -1.20504971, -10.5588128 ])"
13721,http://www.google.com/intl/xx-elmer/heart/feature_cons.html,"array([ -0.25130151, -11.10147435])"
13722,http://www.google.com/intl/xx-elmer/heart/credit.html,"array([  0.43754964, -11.20509299])"
13723,http://www.google.com/intl/xx-elmer/heart/heart01.html,"array([ -1.63210814, -10.69009805])"
13724,http://www.google.com/intl/xx-elmer/help/,"array([ -2.87314488, -10.13558096])"
13725,http://www.google.com/intl/xx-elmer/help/basics.html,"array([ -2.56255468, -10.15761057])"
13726,http://www.google.com/intl/xx-elmer/help/customize.html,"array([ -2.47210973, -10.32000173])"
13727,http://www.google.com/intl/xx-elmer/help/interpret.html,"array([ -2.58585448, -10.20155328])"
13728,http://www.google.com/intl/xx-elmer/help/nopopupads.html,"array([ -2.66574412, -10.40960412])"
13729,http://www.google.com/intl/xx-elmer/help/refinesearch.html,"array([ -2.43198485, -10.01155614])"
13730,http://www.google.com/intl/xx-elmer/help/faq.html,"array([ -2.38030385, -10.39451725])"
13731,http://www.google.com/intl/xx-elmer/help/faq_translation.html,"array([-2.42437279, -9.96071692])"
13732,http://www.google.com/intl/xx-elmer/help/pbremoval.html,"array([ -2.41594391, -10.47192405])"
13733,http://www.google.com/intl/xx-elmer/help/operators.html,"array([ -2.63997412, -10.22954323])"
13734,http://www.google.com/intl/xx-elmer/help/cheatsheet.html,"array([-2.03914734, -8.94652528])"
13735,http://www.google.com/intl/xx-elmer/holidaylogos00.html,"array([ -1.38903961, -10.9478966 ])"
13736,http://www.google.com/intl/xx-elmer/holidaylogos01.html,"array([ -1.5026608 , -10.85316424])"
13737,http://www.google.com/intl/xx-elmer/holidaylogos03.html,"array([ -1.50527667, -10.90613238])"
13738,http://www.google.com/intl/xx-elmer/holidaylogos04.html,"array([ -1.64015199, -10.86494236])"
13739,http://www.google.com/intl/xx-elmer/holidaylogos05.html,"array([ -1.5109534 , -10.87678478])"
13740,http://www.google.com/intl/xx-elmer/holidaylogos99.html,"array([ -1.62080413, -10.86795122])"
13741,http://www.google.com/intl/xx-elmer/mentalplex/MP_faq.html,"array([ -1.30577529, -11.0379136 ])"
13742,http://www.google.com/intl/xx-elmer/mentalplex/MP_illustrations.html,"array([ -1.29444693, -10.83860515])"
13743,http://www.google.com/intl/xx-elmer/mentalplex/MP_results.html,"array([ -1.04923335, -11.06868287])"
13744,http://www.google.com/intl/xx-elmer/jobs.html,"array([ -1.46493805, -10.97574224])"
13745,http://www.google.com/intl/xx-elmer/jobs/international.html,"array([ -2.00625284, -10.44393585])"
13746,http://www.google.com/intl/xx-elmer/jobs/working.html,"array([ -1.89796767, -10.6499995 ])"
13747,http://www.google.com/intl/xx-elmer/jobs/openingsintl.html,"array([ -1.88446513, -10.60815557])"
13748,http://www.google.com/intl/xx-elmer/jobs/meet.html,"array([ -1.83635846, -10.90658499])"
13749,http://www.google.com/intl/xx-elmer/jobs/reasons.html,"array([ -1.81811111, -10.72599556])"
13750,http://www.google.com/intl/xx-elmer/permissions/,"array([ -2.20248664, -10.81200237])"
13751,http://www.google.com/intl/xx-elmer/permissions/brand_terms.html,"array([ -2.36374924, -10.74921076])"
13752,http://www.google.com/intl/xx-elmer/permissions/guidelines.html,"array([ -2.41026701, -10.67157155])"
13753,http://www.google.com/intl/xx-elmer/permissions/promotion.html,"array([ -2.27318474, -10.7347826 ])"
13754,http://www.google.com/intl/xx-elmer/permissions/request.html,"array([ -2.27671722, -10.66973844])"
13755,http://www.google.com/intl/xx-elmer/press/annc/codejam06finals.html,"array([ -2.78061414, -11.14079871])"
13756,http://www.google.com/intl/xx-elmer/press/annc/gsa_newfeatures.html,"array([ -2.92472925, -11.01696012])"
13757,http://www.google.com/intl/xx-elmer/press/awards.html,"array([ -2.71651139, -11.04399858])"
13758,http://www.google.com/intl/xx-elmer/press/descriptions.html,"array([ -2.91638414, -10.84555483])"
13759,http://www.google.com/intl/xx-elmer/press/guides.html,"array([ -2.74722251, -11.07017249])"
13760,http://www.google.com/intl/xx-elmer/press/images.html,"array([ -2.89668395, -11.14044916])"
13761,http://www.google.com/intl/xx-elmer/press/podium.html,"array([ -2.5615286 , -11.12403918])"
13762,http://www.google.com/intl/xx-elmer/press/zeitgeist.html,"array([ -2.73364535, -11.986075  ])"
13763,http://www.google.com/intl/xx-elmer/press/pressrel/pressrelease38.html,"array([ -2.81859387, -11.0553483 ])"
13764,http://www.google.com/intl/xx-elmer/press/factorytour.html,"array([ -2.69597283, -11.06176314])"
13765,http://www.google.com/intl/xx-elmer/press/intl-zeitgeist.html,"array([ -2.70445373, -12.17993911])"
13766,http://www.google.com/intl/xx-elmer/press/zeitgeist/archive.html,"array([ -2.7413587 , -11.80166931])"
13767,http://www.google.com/intl/xx-elmer/press/zeitgeist_monthly.html,"array([ -2.59957698, -12.08282623])"
13768,http://www.google.com/intl/xx-elmer/press/podium/ana.html,"array([ -1.72940531, -10.85310973])"
13769,http://www.google.com/intl/xx-elmer/press/podium/brin.html,"array([ -1.80600249, -11.21855062])"
13770,http://www.google.com/intl/xx-elmer/press/podium/eric.html,"array([ -1.81060352, -11.19591523])"
13771,http://www.google.com/intl/xx-elmer/press/pressday.html,"array([ -2.70428349, -11.12887977])"
13772,http://www.google.com/intl/xx-elmer/press/testimonials/archive.html,"array([ -2.97607518, -11.77198277])"
13773,http://www.google.com/intl/xx-elmer/privacy_faq.html,"array([ -3.18390053, -10.17830625])"
13774,http://www.google.com/intl/xx-elmer/privacypolicy.html,"array([ -3.27363578, -10.30497712])"
13775,http://www.google.com/intl/xx-elmer/privacy_archive.html,"array([ -3.34401662, -10.17997856])"
13776,http://www.google.com/intl/xx-elmer/services/terms_free.html,"array([ -2.67848411, -11.27936547])"
13777,http://www.google.com/intl/xx-elmer/wireless/,"array([ -1.75858753, -12.12044169])"
13778,http://www.google.com/intl/xx-elmer/services/free.html,"array([ -2.09577685, -11.5692866 ])"
13779,http://www.google.com/intl/xx-elmer/appliance/,"array([ -1.66664911, -12.21175139])"
13780,http://www.google.com/intl/xx-elmer/services/siteflavored.html,"array([ -2.12491495, -11.53830567])"
13781,http://www.google.com/intl/xx-elmer/services/free_search_guidelines.html,"array([ -3.34711462, -12.07344668])"
13782,http://www.google.com/intl/xx-elmer/services/silver_gold.html,"array([ -2.14490386, -11.47679339])"
13783,http://www.google.com/intl/xx-hacker/about.html,"array([-2.40064133, -9.47455149])"
13784,http://www.google.com/intl/xx-hacker/add_url.html,"array([-2.33431849, -9.45331444])"
13785,http://www.google.com/intl/xx-hacker/ads/,"array([-2.3996486 , -9.85621792])"
13786,http://www.google.com/intl/xx-hacker/contact.html,"array([-2.30763861, -9.20466689])"
13787,http://www.google.com/intl/xx-hacker/faq.html,"array([-2.32196609, -9.24649935])"
13788,http://www.google.com/intl/xx-hacker/features.html,"array([-2.37510984, -9.53315381])"
13789,http://www.google.com/intl/xx-hacker/help.html,"array([-2.34597522, -9.36638644])"
13790,http://www.google.com/intl/xx-hacker/logos.html,"array([-2.3375998, -9.2941002])"
13791,http://www.google.com/intl/xx-hacker/options.html,"array([-2.42799475, -9.49533888])"
13792,http://www.google.com/intl/xx-hacker/press.html,"array([-2.62991677, -9.64110683])"
13793,http://www.google.com/intl/xx-hacker/privacy.html,"array([-2.16875681, -9.26279087])"
13794,http://www.google.com/intl/xx-hacker/profile.html,"array([-2.4967007 , -9.29226963])"
13795,http://www.google.com/intl/xx-hacker/searchcode.html,"array([-2.34087381, -9.42856346])"
13796,http://www.google.com/intl/xx-hacker/terms.html,"array([-2.24453932, -9.23799628])"
13797,http://www.google.com/intl/xx-hacker/why_use.html,"array([-2.47212172, -9.35608343])"
13798,http://www.google.com/intl/xx-hacker/remove.html,"array([-2.48449484, -9.44132065])"
13799,http://www.google.com/intl/xx-hacker/help/faq_images.html,"array([-2.48670801, -9.63176689])"
13800,http://www.google.com/intl/xx-hacker/help/faq_translation.html,"array([-2.221742  , -9.31345597])"
13801,http://www.google.com/intl/xx-hacker/feedfetcher.html,"array([ -2.90544779, -10.05516908])"
13802,http://www.google.com/intl/xx-hacker/webmasters/,"array([-3.09404012, -9.89121643])"
13803,http://www.google.com/intl/xx-hacker/webmasters/add.html,"array([ -3.41498601, -10.01060452])"
13804,http://www.google.com/intl/xx-hacker/webmasters/bot.html,"array([ -3.04336526, -10.21413824])"
13805,http://www.google.com/intl/xx-hacker/webmasters/facts.html,"array([ -3.0488097 , -10.27446108])"
13806,http://www.google.com/intl/xx-hacker/webmasters/guidelines.html,"array([ -2.85543004, -10.27956235])"
13807,http://www.google.com/intl/xx-hacker/webmasters/remove.html,"array([ -3.0404555 , -10.17723145])"
13808,http://www.google.com/intl/xx-hacker/webmasters/seo.html,"array([ -2.82094285, -10.16346345])"
13809,http://www.google.com/intl/xx-hacker/help/basics.html,"array([-2.26089465, -9.36829952])"
13810,http://www.google.com/intl/xx-hacker/help/interpret.html,"array([-2.26978906, -9.31176914])"
13811,http://www.google.com/intl/xx-hacker/help/refinesearch.html,"array([-2.34337014, -9.56331052])"
13812,http://www.google.com/intl/xx-hacker/management.html,"array([-2.39183318, -9.2530734 ])"
13813,http://www.google.com/intl/xx-hacker/webmasters/3.html,"array([-2.7516377 , -9.95662949])"
13814,http://www.google.com/intl/xx-klingon/about.html,"array([ -2.20277994, -10.65026282])"
13815,http://www.google.com/intl/xx-klingon/Easter/credit.html,"array([-1.50302566, -9.94318047])"
13816,http://www.google.com/intl/xx-klingon/holidaylogos.html,"array([ -1.668576  , -10.45347187])"
13817,http://www.google.com/intl/xx-klingon/Easter/feature_easter.html,"array([ -1.59975944, -10.10740341])"
13818,http://www.google.com/intl/xx-klingon/ads/,"array([ -1.8387516 , -10.93625842])"
13819,http://www.google.com/intl/xx-klingon/contact/,"array([ -2.51940105, -10.70539992])"
13820,http://www.google.com/intl/xx-klingon/corporate/,"array([ -3.2881017 , -11.14190257])"
13821,http://www.google.com/intl/xx-klingon/help/features.html,"array([ -2.48952525, -10.36748246])"
13822,http://www.google.com/intl/xx-klingon/jobs/,"array([ -2.11068509, -10.78871959])"
13823,http://www.google.com/intl/xx-klingon/options/,"array([ -2.87019808, -10.45885529])"
13824,http://www.google.com/intl/xx-klingon/plex/,"array([ -1.81413885, -10.62277675])"
13825,http://www.google.com/intl/xx-klingon/press/,"array([ -2.81745802, -11.31761163])"
13826,http://www.google.com/intl/xx-klingon/privacy.html,"array([ -3.14163838, -10.30388677])"
13827,http://www.google.com/intl/xx-klingon/services/,"array([ -2.37410784, -11.5319211 ])"
13828,http://www.google.com/intl/xx-klingon/submit_content.html,"array([-1.58374772, -9.88214903])"
13829,http://www.google.com/intl/xx-klingon/terms_of_service.html,"array([ -3.19441767, -10.46169427])"
13830,http://www.google.com/intl/xx-klingon/contact/newsletter.html,"array([ -2.19658574, -10.55698672])"
13831,http://www.google.com/intl/xx-klingon/contact/rate_advertiser.html,"array([ -2.03506951, -10.84425678])"
13832,http://www.google.com/intl/xx-klingon/contact/security.html,"array([ -2.185241  , -10.65473027])"
13833,http://www.google.com/intl/xx-klingon/contact/success.html,"array([ -2.17857902, -10.75471961])"
13834,http://www.google.com/intl/xx-klingon/sitemap.html,"array([ -2.52074407, -10.72798054])"
13835,http://www.google.com/intl/xx-klingon/press/testimonials.html,"array([ -2.76580883, -11.12836387])"
13836,http://www.google.com/intl/xx-klingon/corporate/address.html,"array([ -3.52163453, -11.19264456])"
13837,http://www.google.com/intl/xx-klingon/corporate/business.html,"array([ -3.44164127, -11.19358896])"
13838,http://www.google.com/intl/xx-klingon/corporate/culture.html,"array([ -3.43682796, -11.10831869])"
13839,http://www.google.com/intl/xx-klingon/corporate/execs.html,"array([ -3.23081729, -11.09528005])"
13840,http://www.google.com/intl/xx-klingon/corporate/facts.html,"array([ -3.31714981, -11.07630892])"
13841,http://www.google.com/intl/xx-klingon/corporate/features.html,"array([ -3.50966159, -11.14665989])"
13842,http://www.google.com/intl/xx-klingon/corporate/history.html,"array([ -3.13473441, -11.03584426])"
13843,http://www.google.com/intl/xx-klingon/corporate/nopopupads.html,"array([ -3.4171085 , -11.05590946])"
13844,http://www.google.com/intl/xx-klingon/corporate/software_principles.html,"array([ -3.19760345, -11.13964582])"
13845,http://www.google.com/intl/xx-klingon/corporate/tech.html,"array([ -3.31291595, -10.97272187])"
13846,http://www.google.com/intl/xx-klingon/corporate/tenthings.html,"array([ -3.38327266, -11.16085049])"
13847,http://www.google.com/intl/xx-klingon/corporate/mather_bio.html,"array([ -3.63398104, -11.15980206])"
13848,http://www.google.com/intl/xx-klingon/press/pressrel/ceo.html,"array([ -3.0352179 , -10.88985765])"
13849,http://www.google.com/intl/xx-klingon/customlogos.html,"array([ -1.62131165, -10.52019195])"
13850,http://www.google.com/intl/xx-klingon/stickers.html,"array([ -1.70989846, -10.54152528])"
13851,http://www.google.com/intl/xx-klingon/doodle.html,"array([ -1.04854505, -10.34394382])"
13852,http://www.google.com/intl/xx-klingon/doodle11.html,"array([ -1.15683455, -10.30897566])"
13853,http://www.google.com/intl/xx-klingon/doodle3.html,"array([ -1.44175093, -11.0946563 ])"
13854,http://www.google.com/intl/xx-klingon/doodle4.html,"array([ -1.20735368, -10.3255997 ])"
13855,http://www.google.com/intl/xx-klingon/faq_freewebsearch.html,"array([ -2.3361579 , -11.22973205])"
13856,http://www.google.com/intl/xx-klingon/searchcode.html,"array([ -2.35005465, -11.27252945])"
13857,http://www.google.com/intl/xx-klingon/services/websearch.html,"array([ -2.41922737, -11.27679368])"
13858,http://www.google.com/intl/xx-klingon/faq_silvergold.html,"array([ -2.35485977, -11.1776789 ])"
13859,http://www.google.com/intl/xx-klingon/heart/credit01.html,"array([ -1.28882473, -10.3097465 ])"
13860,http://www.google.com/intl/xx-klingon/heart/feature_cons.html,"array([ -0.38149728, -10.35156685])"
13861,http://www.google.com/intl/xx-klingon/heart/credit.html,"array([  0.26685694, -10.23505652])"
